"","game_id","team","point_diff","week","season"
"6502","2019_02_DAL_WAS","DAL",10,2,2019
"6503","2019_02_IND_TEN","IND",2,2,2019
"6504","2019_02_JAX_HOU","JAX",-1,2,2019
"6505","2019_02_KC_OAK","KC",18,2,2019
"6506","2019_02_LAC_DET","LAC",-3,2,2019
"6507","2019_02_MIN_GB","MIN",-5,2,2019
"6508","2019_02_NE_MIA","NE",43,2,2019
"6509","2019_02_NO_LA","NO",-18,2,2019
"6510","2019_02_PHI_ATL","PHI",-4,2,2019
"6511","2019_02_SEA_PIT","SEA",2,2,2019
"6512","2019_02_SF_CIN","SF",24,2,2019
"6513","2019_02_TB_CAR","TB",6,2,2019
"6514","2019_03_ATL_IND","ATL",-3,3,2019
"6515","2019_03_BAL_KC","BAL",-5,3,2019
"6516","2019_03_CAR_ARI","CAR",18,3,2019
"6517","2019_03_CHI_WAS","CHI",16,3,2019
"6518","2019_03_CIN_BUF","CIN",-4,3,2019
"6519","2019_03_DEN_GB","DEN",-11,3,2019
"6520","2019_03_DET_PHI","DET",3,3,2019
"6521","2019_03_HOU_LAC","HOU",7,3,2019
"6522","2019_03_LA_CLE","LA",7,3,2019
"6523","2019_03_MIA_DAL","MIA",-25,3,2019
"6524","2019_03_NO_SEA","NO",6,3,2019
"6525","2019_03_NYG_TB","NYG",1,3,2019
"6526","2019_03_NYJ_NE","NYJ",-16,3,2019
"6527","2019_03_OAK_MIN","LV",-20,3,2019
"6528","2019_03_PIT_SF","PIT",-4,3,2019
"6529","2019_03_TEN_JAX","TEN",-13,3,2019
"6530","2019_04_CAR_HOU","CAR",6,4,2019
"6531","2019_04_CIN_PIT","CIN",-24,4,2019
"6532","2019_04_CLE_BAL","CLE",15,4,2019
"6533","2019_04_DAL_NO","DAL",-2,4,2019
"6534","2019_04_JAX_DEN","JAX",2,4,2019
"6535","2019_04_KC_DET","KC",4,4,2019
"6536","2019_04_LAC_MIA","LAC",20,4,2019
"6537","2019_04_MIN_CHI","MIN",-10,4,2019
"6538","2019_04_NE_BUF","NE",6,4,2019
"6539","2019_04_OAK_IND","LV",7,4,2019
"6540","2019_04_PHI_GB","PHI",7,4,2019
"6541","2019_04_SEA_ARI","SEA",17,4,2019
"6542","2019_04_TB_LA","TB",15,4,2019
"6543","2019_04_TEN_ATL","TEN",14,4,2019
"6544","2019_04_WAS_NYG","WAS",-21,4,2019
"6545","2019_05_ARI_CIN","ARI",3,5,2019
"6546","2019_05_ATL_HOU","ATL",-21,5,2019
"6547","2019_05_BAL_PIT","BAL",3,5,2019
"6548","2019_05_BUF_TEN","BUF",7,5,2019
"6549","2019_05_CHI_OAK","CHI",-3,5,2019
"6550","2019_05_CLE_SF","CLE",-28,5,2019
"6551","2019_05_DEN_LAC","DEN",7,5,2019
"6552","2019_05_GB_DAL","GB",10,5,2019
"6553","2019_05_IND_KC","IND",6,5,2019
"6554","2019_05_JAX_CAR","JAX",-7,5,2019
"6555","2019_05_LA_SEA","LA",-1,5,2019
"6556","2019_05_MIN_NYG","MIN",18,5,2019
"6557","2019_05_NE_WAS","NE",26,5,2019
"6558","2019_05_NYJ_PHI","NYJ",-25,5,2019
"6559","2019_05_TB_NO","TB",-7,5,2019
"6560","2019_06_ATL_ARI","ATL",-1,6,2019
"6561","2019_06_CAR_TB","CAR",11,6,2019
"6562","2019_06_CIN_BAL","CIN",-6,6,2019
"6563","2019_06_DAL_NYJ","DAL",-2,6,2019
"6564","2019_06_DET_GB","DET",-1,6,2019
"6565","2019_06_HOU_KC","HOU",7,6,2019
"6566","2019_06_NO_JAX","NO",7,6,2019
"6567","2019_06_NYG_NE","NYG",-21,6,2019
"6568","2019_06_PHI_MIN","PHI",-18,6,2019
"6569","2019_06_PIT_LAC","PIT",7,6,2019
"6570","2019_06_SEA_CLE","SEA",4,6,2019
"6571","2019_06_SF_LA","SF",13,6,2019
"6572","2019_06_TEN_DEN","TEN",-16,6,2019
"6573","2019_06_WAS_MIA","WAS",1,6,2019
"6574","2019_07_ARI_NYG","ARI",6,7,2019
"6575","2019_07_BAL_SEA","BAL",14,7,2019
"6576","2019_07_HOU_IND","HOU",-7,7,2019
"6577","2019_07_JAX_CIN","JAX",10,7,2019
"6578","2019_07_KC_DEN","KC",24,7,2019
"6579","2019_07_LAC_TEN","LAC",-3,7,2019
"6580","2019_07_LA_ATL","LA",27,7,2019
"6581","2019_07_MIA_BUF","MIA",-10,7,2019
"6582","2019_07_MIN_DET","MIN",12,7,2019
"6583","2019_07_NE_NYJ","NE",33,7,2019
"6584","2019_07_NO_CHI","NO",11,7,2019
"6585","2019_07_OAK_GB","LV",-18,7,2019
"6586","2019_07_PHI_DAL","PHI",-27,7,2019
"6587","2019_07_SF_WAS","SF",9,7,2019
"6588","2019_08_ARI_NO","ARI",-22,8,2019
"6589","2019_08_CAR_SF","CAR",-38,8,2019
"6590","2019_08_CIN_LA","CIN",-14,8,2019
"6591","2019_08_CLE_NE","CLE",-14,8,2019
"6592","2019_08_DEN_IND","DEN",-2,8,2019
"6593","2019_08_GB_KC","GB",7,8,2019
"6594","2019_08_LAC_CHI","LAC",1,8,2019
"6595","2019_08_MIA_PIT","MIA",-13,8,2019
"6596","2019_08_NYG_DET","NYG",-5,8,2019
"6597","2019_08_NYJ_JAX","NYJ",-14,8,2019
"6598","2019_08_OAK_HOU","LV",-3,8,2019
"6599","2019_08_PHI_BUF","PHI",18,8,2019
"6600","2019_08_SEA_ATL","SEA",7,8,2019
"6601","2019_08_TB_TEN","TB",-4,8,2019
"6602","2019_08_WAS_MIN","WAS",-10,8,2019
"6603","2019_09_CHI_PHI","CHI",-8,9,2019
"6604","2019_09_CLE_DEN","CLE",-5,9,2019
"6605","2019_09_DAL_NYG","DAL",19,9,2019
"6606","2019_09_DET_OAK","DET",-7,9,2019
"6607","2019_09_GB_LAC","GB",-15,9,2019
"6608","2019_09_HOU_JAX","HOU",23,9,2019
"6609","2019_09_IND_PIT","IND",-2,9,2019
"6610","2019_09_MIN_KC","MIN",-3,9,2019
"6611","2019_09_NE_BAL","NE",-17,9,2019
"6612","2019_09_NYJ_MIA","NYJ",-8,9,2019
"6613","2019_09_SF_ARI","SF",3,9,2019
"6614","2019_09_TB_SEA","TB",-6,9,2019
"6615","2019_09_TEN_CAR","TEN",-10,9,2019
"6616","2019_09_WAS_BUF","WAS",-15,9,2019
"6617","2019_10_ARI_TB","ARI",-3,10,2019
"6618","2019_10_ATL_NO","ATL",17,10,2019
"6619","2019_10_BAL_CIN","BAL",36,10,2019
"6620","2019_10_BUF_CLE","BUF",-3,10,2019
"6621","2019_10_CAR_GB","CAR",-8,10,2019
"6622","2019_10_DET_CHI","DET",-7,10,2019
"6623","2019_10_KC_TEN","KC",-3,10,2019
"6624","2019_10_LAC_OAK","LAC",-2,10,2019
"6625","2019_10_LA_PIT","LA",-5,10,2019
"6626","2019_10_MIA_IND","MIA",4,10,2019
"6627","2019_10_MIN_DAL","MIN",4,10,2019
"6628","2019_10_NYG_NYJ","NYG",-7,10,2019
"6629","2019_10_SEA_SF","SEA",3,10,2019
"6630","2019_11_ARI_SF","ARI",-10,11,2019
"6631","2019_11_ATL_CAR","ATL",26,11,2019
"6632","2019_11_BUF_MIA","BUF",17,11,2019
"6633","2019_11_CHI_LA","CHI",-10,11,2019
"6634","2019_11_CIN_OAK","CIN",-7,11,2019
"6635","2019_11_DAL_DET","DAL",8,11,2019
"6636","2019_11_DEN_MIN","DEN",-4,11,2019
"6637","2019_11_HOU_BAL","HOU",-34,11,2019
"6638","2019_11_JAX_IND","JAX",-20,11,2019
"6639","2019_11_KC_LAC","KC",7,11,2019
"6640","2019_11_NE_PHI","NE",7,11,2019
"6641","2019_11_NO_TB","NO",17,11,2019
"6642","2019_11_NYJ_WAS","NYJ",17,11,2019
"6643","2019_11_PIT_CLE","PIT",-14,11,2019
"6644","2019_12_BAL_LA","BAL",39,12,2019
"6645","2019_12_CAR_NO","CAR",-3,12,2019
"6646","2019_12_DAL_NE","DAL",-4,12,2019
"6647","2019_12_DEN_BUF","DEN",-17,12,2019
"6648","2019_12_DET_WAS","DET",-3,12,2019
"6649","2019_12_GB_SF","GB",-29,12,2019
"6650","2019_12_IND_HOU","IND",-3,12,2019
"6651","2019_12_JAX_TEN","JAX",-22,12,2019
"6652","2019_12_MIA_CLE","MIA",-17,12,2019
"6653","2019_12_NYG_CHI","NYG",-5,12,2019
"6654","2019_12_OAK_NYJ","LV",-31,12,2019
"6655","2019_12_PIT_CIN","PIT",6,12,2019
"6656","2019_12_SEA_PHI","SEA",8,12,2019
"6657","2019_12_TB_ATL","TB",13,12,2019
"6658","2019_13_BUF_DAL","BUF",11,13,2019
"6659","2019_13_CHI_DET","CHI",4,13,2019
"6660","2019_13_CLE_PIT","CLE",-7,13,2019
"6661","2019_13_GB_NYG","GB",18,13,2019
"6662","2019_13_LAC_DEN","LAC",-3,13,2019
"6663","2019_13_LA_ARI","LA",27,13,2019
"6664","2019_13_MIN_SEA","MIN",-7,13,2019
"6665","2019_13_NE_HOU","NE",-6,13,2019
"6666","2019_13_NO_ATL","NO",8,13,2019
"6667","2019_13_NYJ_CIN","NYJ",-16,13,2019
"6668","2019_13_OAK_KC","LV",-31,13,2019
"6669","2019_13_PHI_MIA","PHI",-6,13,2019
"6670","2019_13_SF_BAL","SF",-3,13,2019
"6671","2019_13_TB_JAX","TB",17,13,2019
"6672","2019_13_TEN_IND","TEN",14,13,2019
"6673","2019_13_WAS_CAR","WAS",8,13,2019
"6674","2019_14_BAL_BUF","BAL",7,14,2019
"6675","2019_14_CAR_ATL","CAR",-20,14,2019
"6676","2019_14_CIN_CLE","CIN",-8,14,2019
"6677","2019_14_DAL_CHI","DAL",-7,14,2019
"6678","2019_14_DEN_HOU","DEN",14,14,2019
"6679","2019_14_DET_MIN","DET",-13,14,2019
"6680","2019_14_IND_TB","IND",-3,14,2019
"6681","2019_14_KC_NE","KC",7,14,2019
"6682","2019_14_LAC_JAX","LAC",35,14,2019
"6683","2019_14_MIA_NYJ","MIA",-1,14,2019
"6684","2019_14_NYG_PHI","NYG",-6,14,2019
"6685","2019_14_PIT_ARI","PIT",6,14,2019
"6686","2019_14_SEA_LA","SEA",-16,14,2019
"6687","2019_14_SF_NO","SF",2,14,2019
"6688","2019_14_TEN_OAK","TEN",21,14,2019
"6689","2019_14_WAS_GB","WAS",-5,14,2019
"6690","2019_15_ATL_SF","ATL",7,15,2019
"6691","2019_15_BUF_PIT","BUF",7,15,2019
"6692","2019_15_CHI_GB","CHI",-8,15,2019
"6693","2019_15_CLE_ARI","CLE",-14,15,2019
"6694","2019_15_DEN_KC","DEN",-20,15,2019
"6695","2019_15_HOU_TEN","HOU",3,15,2019
"6696","2019_15_IND_NO","IND",-27,15,2019
"6697","2019_15_JAX_OAK","JAX",4,15,2019
"6698","2019_15_LA_DAL","LA",-23,15,2019
"6699","2019_15_MIA_NYG","MIA",-16,15,2019
"6700","2019_15_MIN_LAC","MIN",29,15,2019
"6701","2019_15_NE_CIN","NE",21,15,2019
"6702","2019_15_NYJ_BAL","NYJ",-21,15,2019
"6703","2019_15_PHI_WAS","PHI",10,15,2019
"6704","2019_15_SEA_CAR","SEA",6,15,2019
"6705","2019_15_TB_DET","TB",21,15,2019
"6706","2019_16_ARI_SEA","ARI",14,16,2019
"6707","2019_16_BAL_CLE","BAL",16,16,2019
"6708","2019_16_BUF_NE","BUF",-7,16,2019
"6709","2019_16_CAR_IND","CAR",-32,16,2019
"6710","2019_16_CIN_MIA","CIN",-3,16,2019
"6711","2019_16_DAL_PHI","DAL",-8,16,2019
"6712","2019_16_DET_DEN","DET",-10,16,2019
"6713","2019_16_GB_MIN","GB",13,16,2019
"6714","2019_16_HOU_TB","HOU",3,16,2019
"6715","2019_16_JAX_ATL","JAX",-12,16,2019
"6716","2019_16_KC_CHI","KC",23,16,2019
"6717","2019_16_LA_SF","LA",-3,16,2019
"6718","2019_16_NO_TEN","NO",10,16,2019
"6719","2019_16_NYG_WAS","NYG",6,16,2019
"6720","2019_16_OAK_LAC","LV",7,16,2019
"6721","2019_16_PIT_NYJ","PIT",-6,16,2019
"6722","2019_17_ARI_LA","ARI",-7,17,2019
"6723","2019_17_ATL_TB","ATL",6,17,2019
"6724","2019_17_CHI_MIN","CHI",2,17,2019
"6725","2019_17_CLE_CIN","CLE",-10,17,2019
"6726","2019_17_GB_DET","GB",3,17,2019
"6727","2019_17_IND_JAX","IND",-18,17,2019
"6728","2019_17_LAC_KC","LAC",-10,17,2019
"6729","2019_17_MIA_NE","MIA",3,17,2019
"6730","2019_17_NO_CAR","NO",32,17,2019
"6731","2019_17_NYJ_BUF","NYJ",7,17,2019
"6732","2019_17_OAK_DEN","LV",-1,17,2019
"6733","2019_17_PHI_NYG","PHI",17,17,2019
"6734","2019_17_PIT_BAL","PIT",-18,17,2019
"6735","2019_17_SF_SEA","SF",5,17,2019
"6736","2019_17_TEN_HOU","TEN",21,17,2019
"6737","2019_17_WAS_DAL","WAS",-31,17,2019
"6738","2019_18_BUF_HOU","BUF",-3,18,2019
"6739","2019_18_MIN_NO","MIN",6,18,2019
"6740","2019_18_SEA_PHI","SEA",8,18,2019
"6741","2019_18_TEN_NE","TEN",7,18,2019
"6742","2019_19_HOU_KC","HOU",-20,19,2019
"6743","2019_19_MIN_SF","MIN",-17,19,2019
"6744","2019_19_SEA_GB","SEA",-5,19,2019
"6745","2019_19_TEN_BAL","TEN",16,19,2019
"6746","2019_20_GB_SF","GB",-17,20,2019
"6747","2019_20_TEN_KC","TEN",-11,20,2019
"6748","2019_21_SF_KC","SF",-11,21,2019
"6749","2020_01_ARI_SF","ARI",4,1,2020
"6750","2020_01_CHI_DET","CHI",4,1,2020
"6751","2020_01_CLE_BAL","CLE",-32,1,2020
"6752","2020_01_DAL_LA","DAL",-3,1,2020
"6753","2020_01_GB_MIN","GB",9,1,2020
"6754","2020_01_HOU_KC","HOU",-14,1,2020
"6755","2020_01_IND_JAX","IND",-7,1,2020
"6756","2020_01_LAC_CIN","LAC",3,1,2020
"6757","2020_01_LV_CAR","LV",4,1,2020
"6758","2020_01_MIA_NE","MIA",-10,1,2020
"6759","2020_01_NYJ_BUF","NYJ",-10,1,2020
"6760","2020_01_PHI_WAS","PHI",-10,1,2020
"6761","2020_01_PIT_NYG","PIT",10,1,2020
"6762","2020_01_SEA_ATL","SEA",13,1,2020
"6763","2020_01_TB_NO","TB",-11,1,2020
"6764","2020_01_TEN_DEN","TEN",2,1,2020
"6765","2020_02_ATL_DAL","ATL",-1,2,2020
"6766","2020_02_BAL_HOU","BAL",17,2,2020
"6767","2020_02_BUF_MIA","BUF",3,2,2020
"6768","2020_02_CAR_TB","CAR",-14,2,2020
"6769","2020_02_CIN_CLE","CIN",-5,2,2020
"6770","2020_02_DEN_PIT","DEN",-5,2,2020
"6771","2020_02_DET_GB","DET",-21,2,2020
"6772","2020_02_JAX_TEN","JAX",-3,2,2020
"6773","2020_02_KC_LAC","KC",3,2,2020
"6774","2020_02_LA_PHI","LA",18,2,2020
"6775","2020_02_MIN_IND","MIN",-17,2,2020
"6776","2020_02_NE_SEA","NE",-5,2,2020
"6777","2020_02_NO_LV","NO",-10,2,2020
"6778","2020_02_NYG_CHI","NYG",-4,2,2020
"6779","2020_02_SF_NYJ","SF",18,2,2020
"6780","2020_02_WAS_ARI","WAS",-15,2,2020
"6781","2020_03_CAR_LAC","CAR",5,3,2020
"6782","2020_03_CHI_ATL","CHI",4,3,2020
"6783","2020_03_CIN_PHI","CIN",0,3,2020
"6784","2020_03_DAL_SEA","DAL",-7,3,2020
"6785","2020_03_DET_ARI","DET",3,3,2020
"6786","2020_03_GB_NO","GB",7,3,2020
"6787","2020_03_HOU_PIT","HOU",-7,3,2020
"6788","2020_03_KC_BAL","KC",14,3,2020
"6789","2020_03_LA_BUF","LA",-3,3,2020
"6790","2020_03_LV_NE","LV",-16,3,2020
"6791","2020_03_MIA_JAX","MIA",18,3,2020
"6792","2020_03_NYJ_IND","NYJ",-29,3,2020
"6793","2020_03_SF_NYG","SF",27,3,2020
"6794","2020_03_TB_DEN","TB",18,3,2020
"6795","2020_03_TEN_MIN","TEN",1,3,2020
"6796","2020_03_WAS_CLE","WAS",-14,3,2020
"6797","2020_04_ARI_CAR","ARI",-10,4,2020
"6798","2020_04_ATL_GB","ATL",-14,4,2020
"6799","2020_04_BAL_WAS","BAL",14,4,2020
"6800","2020_04_BUF_LV","BUF",7,4,2020
"6801","2020_04_CLE_DAL","CLE",11,4,2020
"6802","2020_04_DEN_NYJ","DEN",9,4,2020
"6803","2020_04_IND_CHI","IND",8,4,2020
"6804","2020_04_JAX_CIN","JAX",-8,4,2020
"6805","2020_04_LAC_TB","LAC",-7,4,2020
"6806","2020_04_MIN_HOU","MIN",8,4,2020
"6807","2020_04_NE_KC","NE",-16,4,2020
"6808","2020_04_NO_DET","NO",6,4,2020
"6809","2020_04_NYG_LA","NYG",-8,4,2020
"6810","2020_04_PHI_SF","PHI",5,4,2020
"6811","2020_04_SEA_MIA","SEA",8,4,2020
"6812","2020_05_ARI_NYJ","ARI",20,5,2020
"6813","2020_05_BUF_TEN","BUF",-26,5,2020
"6814","2020_05_CAR_ATL","CAR",7,5,2020
"6815","2020_05_CIN_BAL","CIN",-24,5,2020
"6816","2020_05_IND_CLE","IND",-9,5,2020
"6817","2020_05_JAX_HOU","JAX",-16,5,2020
"6818","2020_05_LAC_NO","LAC",-3,5,2020
"6819","2020_05_LA_WAS","LA",20,5,2020
"6820","2020_05_LV_KC","LV",8,5,2020
"6821","2020_05_MIA_SF","MIA",26,5,2020
"6822","2020_05_MIN_SEA","MIN",-1,5,2020
"6823","2020_05_NYG_DAL","NYG",-3,5,2020
"6824","2020_05_PHI_PIT","PHI",-9,5,2020
"6825","2020_05_TB_CHI","TB",-1,5,2020
"6826","2020_06_ARI_DAL","ARI",28,6,2020
"6827","2020_06_ATL_MIN","ATL",17,6,2020
"6828","2020_06_BAL_PHI","BAL",2,6,2020
"6829","2020_06_CHI_CAR","CHI",7,6,2020
"6830","2020_06_CIN_IND","CIN",-4,6,2020
"6831","2020_06_CLE_PIT","CLE",-31,6,2020
"6832","2020_06_DEN_NE","DEN",6,6,2020
"6833","2020_06_DET_JAX","DET",18,6,2020
"6834","2020_06_GB_TB","GB",-28,6,2020
"6835","2020_06_HOU_TEN","HOU",-6,6,2020
"6836","2020_06_KC_BUF","KC",9,6,2020
"6837","2020_06_LA_SF","LA",-8,6,2020
"6838","2020_06_NYJ_MIA","NYJ",-24,6,2020
"6839","2020_06_WAS_NYG","WAS",-1,6,2020
"6840","2020_07_BUF_NYJ","BUF",8,7,2020
"6841","2020_07_CAR_NO","CAR",-3,7,2020
"6842","2020_07_CHI_LA","CHI",-14,7,2020
"6843","2020_07_CLE_CIN","CLE",3,7,2020
"6844","2020_07_DAL_WAS","DAL",-22,7,2020
"6845","2020_07_DET_ATL","DET",1,7,2020
"6846","2020_07_GB_HOU","GB",15,7,2020
"6847","2020_07_JAX_LAC","JAX",-10,7,2020
"6848","2020_07_KC_DEN","KC",27,7,2020
"6849","2020_07_NYG_PHI","NYG",-1,7,2020
"6850","2020_07_PIT_TEN","PIT",3,7,2020
"6851","2020_07_SEA_ARI","SEA",-3,7,2020
"6852","2020_07_SF_NE","SF",27,7,2020
"6853","2020_07_TB_LV","TB",25,7,2020
"6854","2020_08_ATL_CAR","ATL",8,8,2020
"6855","2020_08_DAL_PHI","DAL",-14,8,2020
"6856","2020_08_IND_DET","IND",20,8,2020
"6857","2020_08_LAC_DEN","LAC",-1,8,2020
"6858","2020_08_LA_MIA","LA",-11,8,2020
"6859","2020_08_LV_CLE","LV",10,8,2020
"6860","2020_08_MIN_GB","MIN",6,8,2020
"6861","2020_08_NE_BUF","NE",-3,8,2020
"6862","2020_08_NO_CHI","NO",3,8,2020
"6863","2020_08_NYJ_KC","NYJ",-26,8,2020
"6864","2020_08_PIT_BAL","PIT",4,8,2020
"6865","2020_08_SF_SEA","SF",-10,8,2020
"6866","2020_08_TB_NYG","TB",2,8,2020
"6867","2020_08_TEN_CIN","TEN",-11,8,2020
"6868","2020_09_BAL_IND","BAL",14,9,2020
"6869","2020_09_CAR_KC","CAR",-2,9,2020
"6870","2020_09_CHI_TEN","CHI",-7,9,2020
"6871","2020_09_DEN_ATL","DEN",-7,9,2020
"6872","2020_09_DET_MIN","DET",-14,9,2020
"6873","2020_09_GB_SF","GB",17,9,2020
"6874","2020_09_HOU_JAX","HOU",2,9,2020
"6875","2020_09_LV_LAC","LV",5,9,2020
"6876","2020_09_MIA_ARI","MIA",3,9,2020
"6877","2020_09_NE_NYJ","NE",3,9,2020
"6878","2020_09_NO_TB","NO",35,9,2020
"6879","2020_09_NYG_WAS","NYG",3,9,2020
"6880","2020_09_PIT_DAL","PIT",5,9,2020
"6881","2020_09_SEA_BUF","SEA",-10,9,2020
"6882","2020_10_BAL_NE","BAL",-6,10,2020
"6883","2020_10_BUF_ARI","BUF",-2,10,2020
"6884","2020_10_CIN_PIT","CIN",-26,10,2020
"6885","2020_10_DEN_LV","DEN",-25,10,2020
"6886","2020_10_HOU_CLE","HOU",-3,10,2020
"6887","2020_10_IND_TEN","IND",17,10,2020
"6888","2020_10_JAX_GB","JAX",-4,10,2020
"6889","2020_10_LAC_MIA","LAC",-8,10,2020
"6890","2020_10_MIN_CHI","MIN",6,10,2020
"6891","2020_10_PHI_NYG","PHI",-10,10,2020
"6892","2020_10_SEA_LA","SEA",-7,10,2020
"6893","2020_10_SF_NO","SF",-14,10,2020
"6894","2020_10_TB_CAR","TB",23,10,2020
"6895","2020_10_WAS_DET","WAS",-3,10,2020
"6896","2020_11_ARI_SEA","ARI",-7,11,2020
"6897","2020_11_ATL_NO","ATL",-15,11,2020
"6898","2020_11_CIN_WAS","CIN",-11,11,2020
"6899","2020_11_DAL_MIN","DAL",3,11,2020
"6900","2020_11_DET_CAR","DET",-20,11,2020
"6901","2020_11_GB_IND","GB",-3,11,2020
"6902","2020_11_KC_LV","KC",4,11,2020
"6903","2020_11_LA_TB","LA",3,11,2020
"6904","2020_11_MIA_DEN","MIA",-7,11,2020
"6905","2020_11_NE_HOU","NE",-7,11,2020
"6906","2020_11_NYJ_LAC","NYJ",-6,11,2020
"6907","2020_11_PHI_CLE","PHI",-5,11,2020
"6908","2020_11_PIT_JAX","PIT",24,11,2020
"6909","2020_11_TEN_BAL","TEN",6,11,2020
"6910","2020_12_ARI_NE","ARI",-3,12,2020
"6911","2020_12_BAL_PIT","BAL",-5,12,2020
"6912","2020_12_CAR_MIN","CAR",-1,12,2020
"6913","2020_12_CHI_GB","CHI",-16,12,2020
"6914","2020_12_CLE_JAX","CLE",2,12,2020
"6915","2020_12_HOU_DET","HOU",16,12,2020
"6916","2020_12_KC_TB","KC",3,12,2020
"6917","2020_12_LAC_BUF","LAC",-10,12,2020
"6918","2020_12_LV_ATL","LV",-37,12,2020
"6919","2020_12_MIA_NYJ","MIA",17,12,2020
"6920","2020_12_NO_DEN","NO",28,12,2020
"6921","2020_12_NYG_CIN","NYG",2,12,2020
"6922","2020_12_SEA_PHI","SEA",6,12,2020
"6923","2020_12_SF_LA","SF",3,12,2020
"6924","2020_12_TEN_IND","TEN",19,12,2020
"6925","2020_12_WAS_DAL","WAS",25,12,2020
"6926","2020_13_BUF_SF","BUF",10,13,2020
"6927","2020_13_CIN_MIA","CIN",-12,13,2020
"6928","2020_13_CLE_TEN","CLE",6,13,2020
"6929","2020_13_DAL_BAL","DAL",-17,13,2020
"6930","2020_13_DEN_KC","DEN",-6,13,2020
"6931","2020_13_DET_CHI","DET",4,13,2020
"6932","2020_13_IND_HOU","IND",6,13,2020
"6933","2020_13_JAX_MIN","JAX",-3,13,2020
"6934","2020_13_LA_ARI","LA",10,13,2020
"6935","2020_13_LV_NYJ","LV",3,13,2020
"6936","2020_13_NE_LAC","NE",45,13,2020
"6937","2020_13_NO_ATL","NO",5,13,2020
"6938","2020_13_NYG_SEA","NYG",5,13,2020
"6939","2020_13_PHI_GB","PHI",-14,13,2020
"6940","2020_13_WAS_PIT","WAS",6,13,2020
"6941","2020_14_ARI_NYG","ARI",19,14,2020
"6942","2020_14_ATL_LAC","ATL",-3,14,2020
"6943","2020_14_BAL_CLE","BAL",5,14,2020
"6944","2020_14_DAL_CIN","DAL",23,14,2020
"6945","2020_14_DEN_CAR","DEN",5,14,2020
"6946","2020_14_GB_DET","GB",7,14,2020
"6947","2020_14_HOU_CHI","HOU",-29,14,2020
"6948","2020_14_IND_LV","IND",17,14,2020
"6949","2020_14_KC_MIA","KC",6,14,2020
"6950","2020_14_MIN_TB","MIN",-12,14,2020
"6951","2020_14_NE_LA","NE",-21,14,2020
"6952","2020_14_NO_PHI","NO",-3,14,2020
"6953","2020_14_NYJ_SEA","NYJ",-37,14,2020
"6954","2020_14_PIT_BUF","PIT",-11,14,2020
"6955","2020_14_TEN_JAX","TEN",21,14,2020
"6956","2020_14_WAS_SF","WAS",8,14,2020
"6957","2020_15_BUF_DEN","BUF",29,15,2020
"6958","2020_15_CAR_GB","CAR",-8,15,2020
"6959","2020_15_CHI_MIN","CHI",6,15,2020
"6960","2020_15_CLE_NYG","CLE",14,15,2020
"6961","2020_15_DET_TEN","DET",-21,15,2020
"6962","2020_15_HOU_IND","HOU",-7,15,2020
"6963","2020_15_JAX_BAL","JAX",-26,15,2020
"6964","2020_15_KC_NO","KC",3,15,2020
"6965","2020_15_LAC_LV","LAC",3,15,2020
"6966","2020_15_NE_MIA","NE",-10,15,2020
"6967","2020_15_NYJ_LA","NYJ",3,15,2020
"6968","2020_15_PHI_ARI","PHI",-7,15,2020
"6969","2020_15_PIT_CIN","PIT",-10,15,2020
"6970","2020_15_SEA_WAS","SEA",5,15,2020
"6971","2020_15_SF_DAL","SF",-8,15,2020
"6972","2020_15_TB_ATL","TB",4,15,2020
"6973","2020_16_ATL_KC","ATL",-3,16,2020
"6974","2020_16_BUF_NE","BUF",29,16,2020
"6975","2020_16_CAR_WAS","CAR",7,16,2020
"6976","2020_16_CHI_JAX","CHI",24,16,2020
"6977","2020_16_CIN_HOU","CIN",6,16,2020
"6978","2020_16_CLE_NYJ","CLE",-7,16,2020
"6979","2020_16_DEN_LAC","DEN",-3,16,2020
"6980","2020_16_IND_PIT","IND",-4,16,2020
"6981","2020_16_LA_SEA","LA",-11,16,2020
"6982","2020_16_MIA_LV","MIA",1,16,2020
"6983","2020_16_MIN_NO","MIN",-19,16,2020
"6984","2020_16_NYG_BAL","NYG",-14,16,2020
"6985","2020_16_PHI_DAL","PHI",-20,16,2020
"6986","2020_16_SF_ARI","SF",8,16,2020
"6987","2020_16_TB_DET","TB",40,16,2020
"6988","2020_16_TEN_GB","TEN",-26,16,2020
"6989","2020_17_ARI_LA","ARI",-11,17,2020
"6990","2020_17_ATL_TB","ATL",-17,17,2020
"6991","2020_17_BAL_CIN","BAL",35,17,2020
"6992","2020_17_DAL_NYG","DAL",-4,17,2020
"6993","2020_17_GB_CHI","GB",19,17,2020
"6994","2020_17_JAX_IND","JAX",-14,17,2020
"6995","2020_17_LAC_KC","LAC",17,17,2020
"6996","2020_17_LV_DEN","LV",1,17,2020
"6997","2020_17_MIA_BUF","MIA",-30,17,2020
"6998","2020_17_MIN_DET","MIN",2,17,2020
"6999","2020_17_NO_CAR","NO",26,17,2020
"7000","2020_17_NYJ_NE","NYJ",-14,17,2020
"7001","2020_17_PIT_CLE","PIT",-2,17,2020
"7002","2020_17_SEA_SF","SEA",3,17,2020
"7003","2020_17_TEN_HOU","TEN",3,17,2020
"7004","2020_17_WAS_PHI","WAS",6,17,2020
"7005","2020_18_BAL_TEN","BAL",7,18,2020
"7006","2020_18_CHI_NO","CHI",-12,18,2020
